date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-04-08,Academic Chain,1,1,0.2508103318155233,0.19902127961075583,58.79378296364398,73.08582957923215,-0.0034410909597727968,-0.004495470844379703,0.0010543798846069062,38.71651803583014,27.95534408643651,30.04414712300833,30.207377024411585,28.435957133088895,1,1,55.50901213723174,0.033156062643013365,0.010843958119031823,0.02231210452398154,Bullish,,,,0.0054703861383253866,1.0,31.07186868055509,18.14850111079793,,sector,,publishable,full_universe,27,27,1.0,
2026-04-09,Academic Chain,1,1,0.25416470052220863,0.21458600355818302,60.46989806021593,74.93633164099437,-0.0029300073722592357,-0.004182378149955609,0.0012523707776963735,44.16592045859845,30.384258837488975,32.03188912216932,31.837365892348195,29.685148107888548,0,0,53.41072023433614,0.038305761241290814,0.016336318743483624,0.02196944249780719,Bullish,,,,0.00514969859827745,1.0,33.6209164836987,17.995000425763067,,sector,,publishable,full_universe,27,27,1.0,
2026-04-10,Academic Chain,1,1,0.25427895878074847,0.13589943984162295,60.52879367745732,72.14294742898133,-0.0024870807417908813,-0.003843318668322664,0.0013562379265317824,43.58586595754719,30.363812219970967,32.523200082757114,32.320927508121144,29.957561332741975,0,1,56.22565499559076,0.035626901655813475,0.020194435325949597,0.015432466329863878,Bearish,,,,-0.002678859585477339,-1.0,33.75027342022768,18.667457111251856,,sector,,publishable,full_universe,27,27,1.0,
2026-04-11,Academic Chain,1,1,0.24959883993076,0.0012650576380143497,56.79605828652216,60.25422654133452,-0.00248505846673025,-0.0035716666280041815,0.0010866081612739315,35.295724726288384,26.728329859460057,30.041442275269134,30.944724211295668,28.61907985032014,0,0,53.135995464741875,0.02238201078877483,0.020631950418514646,0.0017500603702601848,Bearish,,,,-0.013244890867038644,-1.0,30.325860184526675,17.299286617974975,,sector,,publishable,full_universe,27,27,1.0,
2026-04-12,Academic Chain,1,1,0.23619920876366673,0.06630598023540807,47.72194903052068,56.8194523613263,-0.003524070754963915,-0.0035621474533961287,3.807669843221371e-05,30.315252750579287,24.702422785486753,28.529108311927473,30.327344044406182,28.09409105948896,0,0,56.28309039346351,0.016938343555544924,0.019893229045920703,-0.002954885490375779,Bearish,,0.6009837171010097,-0.15096134578313744,-0.005443667233229907,-1.0,28.39364379037773,17.80357769516017,,sector,,publishable,full_universe,27,27,1.0,
2026-04-13,Academic Chain,1,1,0.24870574583568042,0.04169730445009079,54.955570985498255,52.9066030404336,-0.0033002788980637243,-0.003509773742329648,0.00020949484426592384,27.185158369306045,22.181330144440214,27.212928499095185,29.23229251883842,27.27211359019032,1,1,50.54008062290041,0.010517247300988533,0.01801803269693427,-0.007500785395945737,Bearish,-0.18734045618525647,0.23929365946307615,-0.38091036516640686,-0.006421096254556391,-1.0,26.616764624374035,15.979443045773914,-0.20192691835592277,sector,,publishable,full_universe,27,27,1.0,
2026-04-14,Academic Chain,1,1,0.23970834459346646,0.27336561459496167,49.63465806691049,61.012252527003575,-0.003805074791346286,-0.003568833952132976,-0.0002362408392133095,33.714016417539526,25.34268361935756,30.10838708531455,31.40865346713539,29.339681662172282,0,0,60.740785196290695,0.023847282129619382,0.019183882583471295,0.004663399546148087,Bullish,0.356828747243833,0.9517490065248688,1.7408391773079646,0.013330034828630849,1.0,29.98268445030386,19.08823862761695,0.9507291951174279,sector,,publishable,full_universe,27,27,1.0,
2026-04-15,Academic Chain,1,1,0.24597261135007673,0.1350381801938405,53.04350819591299,60.93503640562914,-0.003657493886224439,-0.003586565938951269,-7.092794727316977e-05,32.954454404133095,24.24682751785174,30.665067731955986,31.542684307212316,29.659276998357118,0,0,50.913475118165344,0.022984610580114,0.019944028182799837,0.003040582397314164,Bearish,-0.18439309156249087,0.8678394081021973,0.42616460043467086,-0.000862671549505381,-1.0,29.81366219190205,16.41840242293197,0.19862469211037734,sector,,publishable,full_universe,27,27,1.0,
2026-04-16,Academic Chain,1,1,0.25932446376398144,-0.03845508499182759,59.35760676986827,51.1944348469676,-0.0024350819430827286,-0.0033562691397775613,0.0009211871966948326,24.326144673576888,20.40693742701995,27.300883137600444,29.165580871824837,27.86211727691238,1,1,43.45904521037246,0.008206876837569432,0.01759659791375376,-0.009389721076184326,Bearish,-0.5903422411126816,0.02338217258252224,-1.1764191094833194,-0.014777733742544569,-1.0,25.812332677386898,13.91439435610836,-0.5961435233517901,sector,,publishable,full_universe,27,27,1.0,
2026-04-17,Academic Chain,1,1,0.25880092209827804,-0.07063392358422556,59.022465836245416,44.100084823887855,-0.0014913655741465304,-0.0029832884266513555,0.001491922852504825,16.22026280441459,16.67099259093553,23.733257453754312,26.37023703026521,25.654530081261,1,1,44.04707993864135,-0.006031618225499441,0.01287095468590312,-0.01890257291140256,Bearish,-0.5415814588035798,-0.7818427899232192,-1.391257393779723,-0.014238495063068873,-1.0,21.729855992126126,13.486189095489813,-0.8496571298219235,sector,,publishable,full_universe,27,27,1.0,
2026-04-18,Academic Chain,1,1,0.2491428165755147,0.15353316677961318,53.06964693858913,48.8708996529404,-0.0015054381977457343,-0.0026877183808702316,0.0011822801831244973,21.627846526053986,19.01687702372896,24.30179592769864,26.827915086069794,26.2117842643736,0,0,56.77854345966129,0.0007638771042599302,0.010449539169574482,-0.009685662065314552,Bullish,0.20020428567449014,-0.373697314095291,0.6729650132073997,0.006795495329759371,1.0,23.597243765584995,17.101094996123596,0.2591957963899956,sector,,publishable,full_universe,27,27,1.0,
2026-04-19,Academic Chain,1,1,0.24251400981636226,0.17686498675458134,49.38789966424074,53.0914643942256,-0.0020281014682730636,-0.002555794998350798,0.0005276935300777344,27.8892950744711,21.804987043157336,24.93182378232835,27.59204907926054,27.03741373895371,0,0,53.995072818059796,0.007940505783934848,0.009947732492446557,-0.0020072267085117085,Bullish,0.033133146257962,0.055116412560694154,0.8630417550118274,0.007176628679674918,1.0,25.851113743634208,16.833404132798634,0.3816925790761797,sector,,publishable,full_universe,27,27,1.0,
2026-04-20,Academic Chain,1,1,0.24802077941980336,0.06475705537240113,52.34561822356233,51.38452867160387,-0.001975196752106584,-0.0024396753491019553,0.0004644785969953714,25.789248050322954,21.31140565050687,23.86830698945006,26.78695725130307,26.433507374730727,0,0,42.23532436065185,0.004529647621751995,0.008864115518307646,-0.004334467896555651,Bearish,-0.6662553893877502,-0.15047825833083853,-0.19162394142718112,-0.003410858162182853,-1.0,24.837885063262735,13.779339319024771,-0.36201168017401975,sector,,publishable,full_universe,27,27,1.0,
2026-04-21,Academic Chain,1,1,0.2498969722878162,0.3004395294902091,53.345979381811624,59.24649714288804,-0.0017615700163271797,-0.0023040542825470004,0.0005424842662198207,38.40222581156736,27.891450609950798,27.013432939349002,29.34594436385298,28.70862988904319,0,0,51.8715337938876,0.020606584061100525,0.011212609226866222,0.009393974834234303,Bullish,-0.07061786179902677,0.8248612228315304,1.8982485279156183,0.01607693643934853,1.0,30.272336722752662,17.26190652130137,0.8596430922767462,sector,,publishable,full_universe,27,27,1.0,
2026-04-22,Academic Chain,1,1,0.24849134729308603,0.12038639390121884,52.457518326522695,58.06534753118453,-0.0016862533993693696,-0.0021804941059114743,0.0004942407065421047,37.4598870361144,28.151778923068793,27.15041487072082,29.27176376542613,28.74587066308129,1,0,47.6450212795439,0.018604428471598294,0.012690973075812637,0.0059134553957856575,Bearish,-0.3299559483033901,0.6825328239506824,0.253004427053606,-0.0020021555895022303,-1.0,30.15594305168229,16.18080850332962,0.06384533146895463,sector,,publishable,full_universe,27,27,1.0,
2026-04-23,Academic Chain,1,1,0.24989885148729993,0.30399105886750855,53.29630752816007,63.41966059655807,-0.001495748554073445,-0.0020435449955438687,0.0005477964414704237,44.993095535323825,34.45370066556209,30.20157645356995,31.81523859806336,31.060560863010302,0,0,52.43267741474944,0.03147029775381083,0.016446838011412276,0.015023459742398552,Bullish,-0.023749316989132522,1.419266005121925,1.8112077553262642,0.012865869282212533,1.0,34.504834423105905,18.390488898563756,0.9935280855592986,sector,,publishable,full_universe,27,27,1.0,
2026-04-24,Academic Chain,1,1,0.25033338409198924,0.21989220331852494,53.5686651335201,64.59566887173544,-0.0012947834839766303,-0.0018937926932304215,0.0005990092092537909,45.926758304140705,37.35047840712163,31.814409272208582,32.92847484407541,32.31527141176651,0,0,52.27869950354817,0.0344830182843569,0.020054074066001203,0.0144289442183557,Bullish,-0.03322762507449158,1.519402192093182,1.0300341879104493,0.003012720530546076,1.0,36.06707844786256,18.75782966268786,0.780855170180862,sector,,publishable,full_universe,27,27,1.0,
2026-04-25,Academic Chain,1,1,0.25038943490464777,0.055880665146797626,53.60624818269409,57.8739385328374,-0.0011181055609938428,-0.0017386552667831056,0.0006205497057892627,38.907086878309,35.20391178690826,30.696639099350424,31.71622487999704,31.502324987164414,0,0,51.458458075125506,0.02336690148650611,0.020716639550102185,0.002650261936403924,Bearish,-0.08611524791564132,0.8252169718960982,-0.4156033303433336,-0.011116116797850795,-1.0,33.60523752634583,18.17060124499062,-0.04101717978767092,sector,,publishable,full_universe,27,27,1.0,
2026-04-26,Academic Chain,1,1,0.25224505043657036,-0.0030063817100948603,54.90754245002139,51.06773431495353,-0.0008189144329081299,-0.0015547071000081105,0.0007357926670999806,31.73917057593062,31.517364867651164,28.74395179931352,29.78984770943968,30.01988969614736,0,0,48.142975592544694,0.00969386149406172,0.018512083938894093,-0.008818222444832373,Bearish,-0.3038954308875493,-0.005793503967221542,-0.918288108086306,-0.013673039992444389,-1.0,30.36204492969647,16.76471986005883,-0.4542759701388289,sector,,publishable,full_universe,27,27,1.0,
2026-04-27,Academic Chain,1,1,0.24811780912046907,0.2164973829398087,51.45081732261166,54.6669984823685,-0.0009044116947190539,-0.0014246480189502994,0.0005202363242312455,37.1197572890865,34.47583170157782,30.85427768924091,30.967576757940392,31.22216673374963,1,0,54.240422763126645,0.01638116624135187,0.01808590039938565,-0.00170473415803378,Bullish,0.1101646218277455,0.4003288549545249,1.0246145350108469,0.0066873047472901515,1.0,32.92792203431905,18.811349821607603,0.5356764601735508,sector,,publishable,full_universe,27,27,1.0,
2026-04-28,Academic Chain,1,1,0.2468073321599323,0.22667908333797823,50.36656738676712,57.53272963388958,-0.0010656295155571094,-0.0013528443182716614,0.000287214802714552,41.24928905561096,36.07092223380532,32.84155305561558,32.23660640467558,32.553565510329506,0,0,48.7310887945306,0.022246043026788176,0.018917928924866156,0.0033281141019220195,Bullish,-0.267103894453815,0.750195713261516,1.0818230779238232,0.005864876785436304,1.0,34.99038725200738,17.678309723628438,0.5459063657576158,sector,,publishable,full_universe,27,27,1.0,
2026-04-29,Academic Chain,1,1,0.24451006604141945,0.3384794424997538,48.43947235612896,62.76297079286713,-0.001363053544008952,-0.0013548861634191196,-8.167380589832332e-06,50.11190104332426,41.346990983288435,36.480373709899595,35.14467629711932,35.39416203827458,1,1,55.61030785610686,0.035506062970997676,0.02223555573409246,0.013270507236905215,Bullish,0.21262738510980472,1.5113151918346945,1.9418241105568126,0.0132600199442095,1.0,39.695620814381236,20.23196993213764,1.1148588793975895,sector,,publishable,full_universe,27,27,1.0,
2026-04-30,Academic Chain,1,1,0.24601325094699963,0.26183524633298627,49.79313263270946,64.2502207390385,-0.0014606325078037607,-0.0013760354322960478,-8.459707550771299e-05,52.514311548035764,43.76647254355415,38.60579829067308,36.93148477957312,37.28620742359841,0,0,58.74842632608025,0.039376273056764444,0.025663699198626856,0.013712573858137588,Bullish,0.4290389556534836,1.6600428959387936,1.2402555362049172,0.0038702100857667676,1.0,41.8208549170869,21.35356386753392,0.9947341447681212,sector,,publishable,full_universe,27,27,1.0,
2026-05-01,Academic Chain,1,1,0.24827690810821568,0.2521677518823251,51.84349318377236,65.1123617460471,-0.001339861238568163,-0.0013688005935504708,2.8939354982307833e-05,53.91975068970392,45.800471089537794,40.49426827831361,38.64302563131923,38.971527081483636,1,0,59.52924535681211,0.04118856034092483,0.028768671427086452,0.012419888913838377,Bullish,0.4774716900163696,1.678897044309987,1.1237571511333517,0.0018122872841603854,1.0,43.56580855407164,21.850937855877742,0.9764005576500108,sector,,publishable,full_universe,27,27,1.0,
2026-05-02,Academic Chain,1,1,0.2500979558647872,0.03994941120147704,53.48906759419267,56.391863880400294,-0.0010847020329326773,-0.0013119808814269123,0.00022727884849423497,43.75680380354603,42.06045304462541,38.45598752874439,37.23764233747893,38.00129140141885,0,0,46.62313573004234,0.025209959835844092,0.02805692910883798,-0.002846969272993889,Bearish,-0.45426811393744393,0.7295468450029596,-0.6631283653128842,-0.015978600505080737,-1.0,39.902435623162724,17.985136673083876,-0.2317166868779944,sector,,publishable,full_universe,27,27,1.0,
2026-05-03,Academic Chain,1,1,0.24949547254423493,0.08076762774694199,52.845668681409975,52.36313875239968,-0.0009204910451662275,-0.0012336829141747754,0.00031319186900854805,37.96424306449531,40.83129033320822,37.25477275191986,36.45694976464118,37.566594115746064,0,0,47.17240905217411,0.01565997432311597,0.02557753815169358,-0.00991756382857761,Bearish,-0.407922514398793,0.16528817606494803,-0.31046409688730775,-0.00954998551272812,-1.0,38.01477000600213,17.94997947631697,-0.2547528122009264,sector,,publishable,full_universe,27,27,1.0,
2026-05-04,Academic Chain,1,1,0.24982686211799315,0.17367980043468093,53.179273213287004,52.992891190948946,-0.0007549101509164435,-0.001137928361523109,0.0003830182106066655,39.148993784417115,41.50600475572273,37.57374213012689,36.99458201130777,38.30401673721148,1,1,53.241586362826695,0.015411127946945047,0.02354425611074388,-0.008133128163798832,Bearish,0.042560562291984,0.1486586127007212,0.48478155200179845,-0.00024884637617092475,-1.0,38.705467883757194,19.60093801620396,0.09321437471109872,sector,,publishable,full_universe,27,27,1.0,
