date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-04-04,AI,9,9,,0.1816760491600676,,,-0.9550290396400286,-1.1435509947498619,0.1885219551098334,19.80517602060952,15.675750387631707,19.690320847579024,25.20500829060662,27.457137893718617,1,1,48.635276356374504,-0.008284366494894752,-0.008097191751742136,-0.00018717474315261586,Bullish,,,,0.0020420086235529156,1.0,21.5666786880291,14.57169717282068,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-05,AI,9,9,,0.2372691895115429,,,-0.9550290396400286,-1.1058466037278953,0.15081756408786678,26.857362901413914,19.68579961526461,22.081543937414327,27.09441181852429,29.11380391805118,0,1,54.09451802606364,-0.0021553130268094356,-0.006908816006755596,0.00475350297994616,Bullish,,,,0.006129053468085316,1.0,24.966584438133662,16.55900483687794,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-06,AI,9,9,270.317100889837,0.16287599838860792,,,0.015061395226171823,-0.8816650039370819,0.8967263991632539,26.71412380505126,19.315662567564495,21.16556918362656,25.772599324740646,28.54389633179813,0,0,47.35885245794015,-0.0032632856638792063,-0.006179709938180318,0.002916424274301112,Bearish,,,,-0.0011079726370697707,-1.0,24.302370242556215,14.793253277639757,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-07,AI,9,9,270.73028679064623,0.17467903940200183,,52.48313283345846,0.4357272564099425,-0.6181865518676772,1.0539138082776198,26.82728817109184,18.474362451206247,19.54843857188965,24.031658919370358,27.97710812304959,2,1,48.37865779525727,-0.0031526138238895662,-0.005574290715322169,0.0024216768914326024,Bullish,,,,0.00011067183998964003,1.0,23.371771247321536,14.926168326829982,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-08,AI,9,9,279.0057734044033,0.1784125675540251,,52.07644957934491,1.420495997108215,-0.21045004207249887,1.6309460391807136,27.865146596421123,18.351532871094026,18.53074245379644,22.425105471794243,27.02402988729337,9,7,47.22078983810387,-0.0027321465887062135,-0.005005861889998978,0.002273715301292764,Bullish,,,,0.0004204672351833527,1.0,22.839311456079837,14.619688752186804,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-09,AI,9,9,282.31187422096866,0.19500871142117213,,52.72461517600601,2.4395850072718095,0.3195569677963629,2.120028039475446,30.53178022334177,18.921293527500566,17.93373315519881,21.743722902137428,26.964834956656567,6,3,56.17227983809283,-0.0010476762060555866,-0.0042142247532103,0.003166548547154713,Bullish,,,,0.0016844703826506269,1.0,23.219072952967032,16.949255118594188,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-10,AI,9,9,283.8320258069761,0.15565778194297047,,50.66584317335824,3.3314806829815273,0.9219417108333957,2.4095389721481313,28.281760578901952,16.847766546089243,15.58714906664224,19.939052081398387,25.87457628375934,6,4,51.38936642534126,-0.0028551006087237096,-0.003942399924312982,0.0010872993155892725,Bearish,,,,-0.001807424402668123,-1.0,21.306060911358234,15.42827303677656,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-11,AI,9,9,,0.23961485605464675,,54.86879528330438,3.3314806829815273,1.403849505263022,1.927631177718505,34.93714827794006,20.907034169837647,18.222638611584863,21.870779001078674,27.3805981461272,6,4,56.3592254189113,0.00245879331386345,-0.0026621612766776956,0.005120954590541146,Bullish,,,,0.0053138939225871595,1.0,24.66363964131369,17.310341378151065,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-12,AI,9,9,,0.21431604276527516,,55.21382443825385,3.3314806829815273,1.789375740806723,1.5421049421748039,36.349874796715326,21.87504964180461,18.502020910297787,22.130389230021745,27.583554342296896,6,4,48.47551631622987,0.004575941129685707,-0.0012145407954050154,0.005790481925090722,Bullish,,1.9053765605871857,1.0090527278674408,0.0021171478158222568,1.0,25.288177784227273,15.476291125578427,,sector,,publishable,full_universe,63,64,0.984375,DXY
2026-04-13,AI,9,9,287.04418982662804,0.16338811156154487,,53.02827623878741,4.756568474877856,2.3828142876209504,2.3737541872569063,33.79012456927237,20.63409602779591,16.90669415070264,20.676641387562345,26.606136912927443,2,3,51.41808780532321,0.002119900705548766,-0.0005476524952142591,0.002667553200763025,Bearish,0.19934197113574492,1.2936237604314351,-0.37172876559235124,-0.0024560404241369405,-1.0,23.72273860965214,16.007352169723116,0.16147719917167594,sector,,publishable,full_universe,63,64,0.984375,DXY
