date,sector,n_rows,n_terms,close,combined_compound,rsi,sentiment_rsi,macd,macd_signal,macd_histogram,combined_normalized_score_7,combined_normalized_score_21,combined_normalized_score_50,combined_normalized_score_100,combined_normalized_score_200,high_volume_7,high_volume_20,sector_rsi,sector_macd,sector_macd_signal,sector_macd_hist,sector_macd_divergence,rsi_z,macd_z,sentiment_z,macd_acceleration,divergence_bonus,ma_alignment,sector_strength_base,sector_strength_v2,level,term,mcap_status,mcap_scope,mcap_covered_terms,mcap_total_terms,mcap_coverage_pct,mcap_missing_terms
2026-05-03,Tech,14,14,,0.23694093387964335,67.57820556101596,53.29138588280882,11.8054376569022,11.69953220892583,0.10590544797636722,65.94617336382323,66.05772876562138,55.30624797525252,52.86542641464802,54.420385339466,4,4,46.283581721496226,0.013036386305247949,0.013439054119349559,-0.0004026678141016097,Bullish,-0.2530371849374433,0.5196592632877343,1.1540214312489234,0.0014825125137099826,1.0,58.919192371762236,21.56574316865145,0.5130102002136208,sector,,disabled,none,0,64,0.0,
2026-05-04,Tech,14,14,320.66818181818184,0.19273583510900688,67.57820556101596,52.87690926278724,11.56597034494437,11.672819836129543,-0.10684949118517019,64.90702880548908,66.57108805969442,56.26365810076241,53.55775741913855,55.23066180735303,3,2,51.91286649749698,0.010523003486078264,0.012855843992695301,-0.0023328405066170375,Bearish,0.18340874181509967,0.24137750213613626,0.2888822005269817,-0.002513382819169685,-1.0,59.306038838487495,23.03396812648808,0.0926098828639865,sector,,disabled,none,0,64,0.0,
2026-05-05,Tech,14,14,320.1672727272727,0.19056269543790447,65.52236497004067,51.1859380942445,11.19020867319316,11.576297603542262,-0.38608893034910446,61.84912708878112,65.35253022599015,55.74642754006188,52.9504961706525,54.83179441970774,4,5,46.16418769842252,0.00826055277380805,0.011936785748917851,-0.0036762329751098017,Bearish,-0.2667619689238191,-0.009181824093138875,0.2430689572938326,-0.002262450712270214,-1.0,58.14607508903869,21.412688540100874,-0.09629150613731675,sector,,disabled,none,0,64,0.0,
2026-05-06,Tech,14,14,332.44454545454545,0.1942116135385563,67.55844244611339,51.5796470080763,11.5769713806166,11.576432358957131,0.0005390216594682544,62.694911240231576,66.64240145750564,57.23003542694789,54.15443008220016,55.93463031169696,5,8,46.202919807054826,0.006684921861696114,0.010886412971473506,-0.004201491109777392,Bearish,-0.260445166588389,-0.18371936345204784,0.31191596797099885,-0.001575630912111936,-1.0,59.33128170371644,21.61673546559347,-0.11762390521002077,sector,,disabled,none,0,64,0.0,
2026-05-07,Tech,14,14,333.21636363636367,0.2031180963988055,67.51961844045294,50.94009758100695,11.835606320072312,11.628267151180168,0.20733916889214227,62.50952178261745,66.88760764988821,57.63942502978553,54.4663617493269,56.23733149160122,4,5,55.83305180189651,0.006084760413859663,0.009926082459950736,-0.003841322046091073,Bearish,0.5094404129372442,-0.24886021180008847,0.4846481278386063,-0.0006001614478364503,-1.0,59.54804954064385,24.064016621800405,0.11047947249108717,sector,,disabled,none,0,64,0.0,
2026-05-08,Tech,14,14,338.8418181818182,0.1827553339470826,67.75862268103093,50.284411979415204,12.29512537363359,11.761638795670853,0.5334865779627355,61.889126034175796,66.6175880406956,57.67475726076191,54.5371549660264,56.23731397203494,5,5,49.30374756271086,0.003920826543606953,0.00872503127668198,-0.004804204733075027,Bearish,-0.02187627333857304,-0.4902942080464278,0.07006227394261068,-0.00216393387025271,-1.0,59.391188054738926,22.383519670299435,-0.2072403315504923,sector,,disabled,none,0,64,0.0,
2026-05-09,Tech,14,14,,0.2181665016024235,67.75862268103093,51.716847133488315,12.29512537363359,11.868336111263401,0.42678926237018777,64.43352107742028,67.9559467706013,58.95789839435611,55.8379323796999,57.49146237848172,5,6,46.79758444820279,0.005005577466272504,0.007981140514600086,-0.002975563048327582,Bullish,-0.22569391555017984,-0.36053087012354706,0.7840476374548153,0.0010847509226655505,1.0,60.935352200111865,21.97039779756831,0.1887665699102794,sector,,disabled,none,0,64,0.0,
2026-05-10,Tech,14,14,,0.24882172950575773,67.75862268103093,53.55212453580042,12.29512537363359,11.95369396373744,0.34143140989614956,67.71551701654353,69.95257954458528,60.6630460427307,57.31400736748019,58.83427543114975,4,7,53.74624915240039,0.008243841213170788,0.008033680654314226,0.00021016055885656262,Bullish,0.3485125364828074,0.01730557376904804,1.3731063888306678,0.0032382637468982844,1.0,62.8958850804979,24.018597785418194,0.603710270586854,sector,,disabled,none,0,64,0.0,
2026-05-11,Tech,14,14,337.4490909090909,0.18765218408834186,67.75862268103093,51.88403072594161,12.755168870709582,12.113988945131869,0.6411799255777126,65.92375728619507,70.11571101034937,61.55620712756414,58.35016324915973,59.79984578590917,7,6,46.25603281807585,0.0058073736743010085,0.007588419258311583,-0.0017810455840105745,Bearish,-0.2778558534364569,-0.26727070294416705,0.12232130414820212,-0.00243646753886978,-1.0,63.1491368918355,22.148494963920864,-0.19982889460458236,sector,,disabled,none,0,64,0.0,
2026-05-12,Tech,14,14,334.74545454545455,0.1588864223199424,66.13248553841989,49.031567040658125,12.555749004645637,12.202340957034622,0.3534080476110139,61.47378332301803,67.97815147576986,60.42725414993962,57.641392349983185,59.191315616176425,5,5,46.241419957824476,0.0015375748213050655,0.00637825037091028,-0.004840675549605215,Bearish,-0.27606951526269047,-0.7637130148585866,-0.46571141331052185,-0.004269798852995943,-1.0,61.34237938297743,21.813072352338907,-0.5000860364087755,sector,,disabled,none,0,64,0.0,
